dates,Open,High,Low,Close,Volume,OpenInt,TotalOpenInt
8/2/11,0,1300.5,1300.5,1300.5,0,3,515730
8/3/11,0,1298.5,1298.5,1298.5,0,3,512382
8/4/11,0,1278.5,1278.5,1278.5,0,3,506932
8/5/11,0,1267.5,1267.5,1267.5,0,3,509062
8/8/11,0,1247.5,1247.5,1247.5,0,3,506089
8/9/11,0,1234.75,1234.75,1234.75,0,3,499781
8/10/11,0,1238.75,1238.75,1238.75,0,3,499832
8/11/11,0,1252.5,1252.5,1252.5,0,3,504644
8/12/11,0,1255.5,1255.5,1255.5,0,3,514100
8/15/11,0,1266.5,1266.5,1266.5,0,3,512744
8/16/11,0,1265.25,1265.25,1265.25,0,3,509403
8/17/11,0,1281.5,1281.5,1281.5,0,3,506884
8/18/11,0,1277,1277,1277,0,3,514514
8/19/11,0,1281.75,1281.75,1281.75,0,3,513007
8/22/11,0,1286,1286,1286,0,3,513702
8/23/11,0,1287.25,1287.25,1287.25,0,3,519524
8/24/11,0,1287.25,1287.25,1287.25,0,3,530817
8/25/11,0,1293.5,1293.5,1293.5,0,3,537439
8/26/11,0,1307,1307,1307,0,3,541105
8/29/11,0,1322,1322,1322,0,3,559639
8/31/11,0,1337,1337,1337,0,3,579932
9/1/11,0,1328,1328,1328,0,3,591491
9/2/11,0,1335,1335,1335,0,3,600441
9/5/11,0,1335,1335,1335,0,0,0
9/6/11,0,1334.5,1334.5,1334.5,0,3,607068
9/7/11,0,1342.5,1342.5,1342.5,0,3,598893
9/8/11,0,1336.5,1336.5,1336.5,0,3,598300
9/9/11,0,1344,1344,1344,0,3,597801
9/12/11,0,1320.5,1320.5,1320.5,0,3,606358
9/14/11,0,1318.25,1318.25,1318.25,0,3,605003
9/15/11,0,1308.5,1308.5,1308.5,0,3,605925
9/16/11,0,1305.5,1305.5,1305.5,0,3,597579
9/19/11,0,1292.5,1292.5,1292.5,0,3,595197
9/20/11,0,1295.25,1295.25,1295.25,0,3,588291
9/21/11,0,1282.5,1282.5,1282.5,0,3,584691
9/23/11,0,1240.5,1240.5,1240.5,0,3,584569
9/26/11,1244,1244,1244,1244,0,3,580182
9/27/11,0,1253,1253,1253,2,3,575621
9/28/11,0,1243,1243,1243,0,3,574925
9/29/11,0,1246,1246,1246,0,3,569910
9/30/11,1238,1238,1206,1206,0,3,565600
10/3/11,0,1202.75,1202.75,1202.75,1,4,570026
10/4/11,0,1190.5,1190.5,1190.5,0,4,569921
10/5/11,0,1192.75,1192.75,1192.75,0,4,573568
10/6/11,0,1190.75,1190.75,1190.75,0,4,569968
10/7/11,0,1183.25,1183.25,1183.25,0,4,573655
10/10/11,0,1199.5,1199.5,1199.5,0,4,573552
10/11/11,0,1230.75,1230.75,1230.75,0,4,575326
10/12/11,0,1235.75,1235.75,1235.75,0,4,570586
10/13/11,0,1240.5,1240.5,1240.5,0,4,575158
10/14/11,0,1252.25,1252.25,1252.25,0,4,581699
10/17/11,0,1234.25,1234.25,1234.25,0,4,580126
10/18/11,0,1233.75,1233.75,1233.75,0,4,583788
10/19/11,0,1213.75,1213.75,1213.75,0,4,589267
10/20/11,0,1217.75,1217.75,1217.75,0,4,590786
10/21/11,0,1214.25,1214.25,1214.25,0,4,587227
10/24/11,0,1232.25,1232.25,1232.25,0,4,598653
10/25/11,0,1234,1234,1234,0,4,556784
10/26/11,0,1223.25,1221.75,1221.75,0,4,542925
10/27/11,0,1244.75,1244.75,1244.75,0,4,534165
10/28/11,0,1231,1231,1231,0,4,529594
10/31/11,0,1220.25,1220.25,1220.25,0,4,529623
11/1/11,0,1231.25,1231.25,1231.25,0,0,0
11/2/11,0,1208.5,1208.5,1208.5,0,4,518804
11/3/11,0,1231.25,1231.25,1231.25,0,4,518769
11/4/11,0,1224.5,1224.5,1224.5,0,4,517994
11/7/11,0,1212.5,1212.5,1212.5,0,3,512242
11/8/11,0,1212.5,1212.5,1212.5,0,3,518954
11/9/11,0,1199.5,1199.5,1199.5,0,3,515823
11/10/11,0,1192.5,1192.5,1192.5,0,3,519381
11/11/11,0,1197.5,1197.5,1197.5,0,3,525210
11/14/11,0,1198,1198,1198,0,3,526393
11/15/11,0,1212.5,1212.5,1212.5,0,0,529055
11/16/11,0,1197.5,1197.5,1197.5,0,4,529416
11/17/11,0,1182.5,1182.5,1182.5,0,4,524575
11/18/11,0,1184.5,1184.5,1184.5,0,4,522937
11/21/11,0,1169.5,1169.5,1169.5,0,4,522365
11/22/11,0,1179.5,1179.5,1179.5,0,4,524358
11/23/11,0,1155,1155,1155,0,4,522610
11/24/11,0,1155,1155,1155,0,0,0
11/25/11,0,1138,1138,1138,0,4,515736
11/28/11,0,1154.5,1154.5,1154.5,0,4,517071
11/29/11,0,1160,1160,1160,0,4,517082
11/30/11,0,1165.75,1165.75,1165.75,0,4,522757
12/1/11,0,1166,1166,1166,0,4,525284
12/2/11,0,1173,1173,1173,0,4,527589
12/5/11,0,1167.25,1167.25,1167.25,0,4,530593
12/6/11,0,1171.75,1171.75,1171.75,0,4,535272
12/7/11,0,1171.75,1171.75,1171.75,0,4,541368
12/8/11,0,1173,1173,1173,0,4,544895
12/9/11,0,1152.5,1152.5,1152.5,0,4,548327
12/12/11,0,1154,1154,1154,0,4,559020
12/13/11,0,1159,1159,1159,0,4,556510
12/14/11,0,1139,1139,1139,0,4,558276
12/15/11,0,1147,1147,1147,0,4,553570
12/16/11,0,1166.5,1166.5,1166.5,0,4,551493
12/19/11,0,1173.5,1173.5,1173.5,0,4,546758
12/20/11,0,1181.75,1181.75,1181.75,0,4,545094
12/21/11,0,1191.5,1191.5,1191.5,0,4,532221
12/22/11,0,1193,1193,1193,0,4,524035
12/26/11,0,1193,1193,1193,0,0,0
12/27/11,0,1215,1215,1215,0,6,499315
12/28/11,0,1212,1212,1212,0,6,480006
12/29/11,0,1207.5,1207.5,1207.5,0,6,469947
12/30/11,0,1205,1205,1205,0,6,461919
1/2/12,0,1205,1205,1205,0,0,0
1/3/12,0,1217,1217,1217,0,6,459819
1/4/12,0,1216,1216,1216,0,6,460649
1/5/12,0,1205.75,1205.75,1205.75,0,6,461549
1/6/12,0,1203.5,1203.5,1203.5,0,6,460255
1/9/12,0,1220.5,1220.5,1220.5,0,6,460433
1/10/12,0,1218.5,1218.5,1218.5,0,6,458618
1/11/12,0,1203.5,1203.5,1203.5,0,6,460330
1/12/12,0,1193.5,1193.5,1193.5,0,6,466143
1/13/12,0,1180,1180,1180,0,6,477013
1/16/12,0,1180,1180,1180,0,0,0
1/17/12,0,1195,1195,1195,0,6,476936
1/18/12,0,1190,1190,1190,0,6,478025
1/19/12,0,1197,1197,1197,0,6,480009
1/20/12,0,1187,1187,1187,0,6,475999
1/23/12,0,1197,1197,1197,0,6,480177
1/24/12,0,1205,1205,1205,0,6,476206
1/25/12,0,1205.25,1205.25,1205.25,0,6,478304
1/26/12,0,1212.25,1212.25,1212.25,0,6,477413
1/27/12,0,1210.5,1210.5,1210.5,0,6,478936
1/30/12,0,1191.5,1191.5,1191.5,0,6,479421
1/31/12,0,1198.5,1198.5,1198.5,0,6,494541
2/1/12,0,1212.5,1212.5,1212.5,0,6,500591
2/2/12,0,1215.5,1215.5,1215.5,0,6,503856
2/3/12,0,1224.5,1224.5,1224.5,0,6,504392
2/6/12,0,1221.5,1221.5,1221.5,0,6,504695
2/7/12,0,1226.75,1226.75,1226.75,0,6,513079
2/8/12,0,1224.5,1224.5,1224.5,0,6,515752
2/9/12,0,1222.5,1222.5,1222.5,0,6,518439
2/10/12,0,1220,1220,1220,0,6,522051
2/13/12,0,1229.5,1229.5,1229.5,0,6,529016
2/14/12,0,1219,1219,1219,0,6,542713
2/15/12,0,1216.5,1216.5,1216.5,0,6,549098
2/16/12,0,1205.5,1205.5,1205.5,0,6,548801
2/17/12,0,1208.5,1208.5,1208.5,0,6,544792
2/20/12,0,1208.5,1208.5,1208.5,0,0,0
2/21/12,0,1216.5,1216.5,1216.5,0,6,548248
2/22/12,0,1221,1221,1221,0,6,544141
2/24/12,0,1223.75,1223.75,1223.75,0,6,550475
2/27/12,0,1230.5,1230.5,1230.5,0,6,538609
2/28/12,0,1231.5,1231.5,1231.5,0,6,537651
2/29/12,0,1236.5,1236.5,1236.5,0,6,540307
3/1/12,0,1239,1239,1239,0,6,548824
3/2/12,0,1235.5,1235.5,1235.5,0,6,551997
3/5/12,0,1223,1223,1223,0,6,555074
3/6/12,0,1225,1225,1225,0,6,558473
3/7/12,0,1228.75,1228.75,1228.75,0,6,568713
3/8/12,1232,1233.5,1232,1233.5,0,6,567056
3/9/12,0,1242,1242,1242,1,6,573366
3/12/12,0,1234,1234,1234,0,6,584244
3/13/12,0,1238.5,1238.5,1238.5,0,6,588528
3/14/12,0,1241.75,1241.75,1241.75,0,6,603316
3/15/12,0,1253,1253,1253,0,6,615504
